S 6452c8,4 hit 
S 6453c8,4 hit 
S 6454c8,4 hit 
L 604ce0,4 miss eviction 
L 604ce4,4 hit 
L 604ce8,4 hit 
L 604cec,4 hit 
S 6451cc,4 hit 
S 6452cc,4 hit 
S 6453cc,4 hit 
S 6454cc,4 hit 
L 604de0,4 miss eviction 
L 604de4,4 hit 
L 604de8,4 hit 
L 604dec,4 hit 
S 6451d0,4 hit 
S 6452d0,4 hit 
S 6453d0,4 hit 
S 6454d0,4 hit 
L 604ee0,4 miss eviction 
L 604ee4,4 hit 
L 604ee8,4 hit 
L 604eec,4 hit 
S 6451d4,4 hit 
S 6452d4,4 hit 
S 6453d4,4 hit 
S 6454d4,4 hit 
L 604fe0,4 miss eviction 
L 604fe4,4 hit 
L 604fe8,4 hit 
L 604fec,4 hit 
S 6451d8,4 hit 
S 6452d8,4 hit 
S 6453d8,4 hit 
S 6454d8,4 hit 
L 6050e0,4 miss eviction 
L 6050e4,4 hit 
L 6050e8,4 hit 
L 6050ec,4 hit 
S 6451dc,4 hit 
S 6452dc,4 hit 
S 6453dc,4 hit 
S 6454dc,4 hit 
L 6051e0,4 miss eviction 
L 6051e4,4 hit 
L 6051e8,4 hit 
L 6051ec,4 hit 
S 6451e0,4 miss eviction 
S 6452e0,4 miss eviction 
S 6453e0,4 miss eviction 
S 6454e0,4 miss eviction 
L 6052e0,4 miss eviction 
L 6052e4,4 hit 
L 6052e8,4 hit 
L 6052ec,4 hit 
S 6451e4,4 hit 
S 6452e4,4 miss eviction 
S 6453e4,4 hit 
S 6454e4,4 hit 
L 6053e0,4 miss eviction 
L 6053e4,4 hit 
L 6053e8,4 hit 
L 6053ec,4 hit 
S 6451e8,4 hit 
S 6452e8,4 hit 
S 6453e8,4 miss eviction 
S 6454e8,4 hit 
L 6054e0,4 miss eviction 
L 6054e4,4 hit 
L 6054e8,4 hit 
L 6054ec,4 hit 
S 6451ec,4 hit 
S 6452ec,4 hit 
S 6453ec,4 hit 
S 6454ec,4 miss eviction 
L 6055e0,4 miss eviction 
L 6055e4,4 hit 
L 6055e8,4 hit 
L 6055ec,4 hit 
S 6451f0,4 miss eviction 
S 6452f0,4 hit 
S 6453f0,4 hit 
S 6454f0,4 hit 
L 6056e0,4 miss eviction 
L 6056e4,4 hit 
L 6056e8,4 hit 
L 6056ec,4 hit 
S 6451f4,4 hit 
S 6452f4,4 miss eviction 
S 6453f4,4 hit 
S 6454f4,4 hit 
L 6057e0,4 miss eviction 
L 6057e4,4 hit 
L 6057e8,4 hit 
L 6057ec,4 hit 
S 6451f8,4 hit 
S 6452f8,4 hit 
S 6453f8,4 miss eviction 
S 6454f8,4 hit 
L 6058e0,4 miss eviction 
L 6058e4,4 hit 
L 6058e8,4 hit 
L 6058ec,4 hit 
S 6451fc,4 hit 
S 6452fc,4 hit 
S 6453fc,4 hit 
S 6454fc,4 miss eviction 
L 6059e0,4 miss eviction 
L 6059e4,4 hit 
L 6059e8,4 hit 
L 6059ec,4 hit 
S 645200,4 miss eviction 
S 645300,4 miss eviction 
S 645400,4 miss eviction 
S 645500,4 miss eviction 
L 605ae0,4 miss eviction 
L 605ae4,4 hit 
L 605ae8,4 hit 
L 605aec,4 hit 
S 645204,4 hit 
S 645304,4 hit 
S 645404,4 hit 
S 645504,4 hit 
L 605be0,4 miss eviction 
L 605be4,4 hit 
L 605be8,4 hit 
L 605bec,4 hit 
S 645208,4 hit 
S 645308,4 hit 
S 645408,4 hit 
S 645508,4 hit 
L 605ce0,4 miss eviction 
L 605ce4,4 hit 
L 605ce8,4 hit 
L 605cec,4 hit 
S 64520c,4 hit 
S 64530c,4 hit 
S 64540c,4 hit 
S 64550c,4 hit 
L 605de0,4 miss eviction 
L 605de4,4 hit 
L 605de8,4 hit 
L 605dec,4 hit 
S 645210,4 hit 
S 645310,4 hit 
S 645410,4 hit 
S 645510,4 hit 
L 605ee0,4 miss eviction 
L 605ee4,4 hit 
L 605ee8,4 hit 
L 605eec,4 hit 
S 645214,4 hit 
S 645314,4 hit 
S 645414,4 hit 
S 645514,4 hit 
L 605fe0,4 miss eviction 
L 605fe4,4 hit 
L 605fe8,4 hit 
L 605fec,4 hit 
S 645218,4 hit 
S 645318,4 hit 
S 645418,4 hit 
S 645518,4 hit 
L 6060e0,4 miss eviction 
L 6060e4,4 hit 
L 6060e8,4 hit 
L 6060ec,4 hit 
S 64521c,4 hit 
S 64531c,4 hit 
S 64541c,4 hit 
S 64551c,4 hit 
L 6061e0,4 miss eviction 
L 6061e4,4 hit 
L 6061e8,4 hit 
L 6061ec,4 hit 
S 645220,4 miss eviction 
S 645320,4 miss eviction 
S 645420,4 miss eviction 
S 645520,4 miss eviction 
L 6062e0,4 miss eviction 
L 6062e4,4 hit 
L 6062e8,4 hit 
L 6062ec,4 hit 
S 645224,4 hit 
S 645324,4 hit 
S 645424,4 hit 
S 645524,4 hit 
L 6063e0,4 miss eviction 
L 6063e4,4 hit 
L 6063e8,4 hit 
L 6063ec,4 hit 
S 645228,4 hit 
S 645328,4 hit 
S 645428,4 hit 
S 645528,4 hit 
L 6064e0,4 miss eviction 
L 6064e4,4 hit 
L 6064e8,4 hit 
L 6064ec,4 hit 
S 64522c,4 hit 
S 64532c,4 hit 
S 64542c,4 hit 
S 64552c,4 hit 
L 6065e0,4 miss eviction 
L 6065e4,4 hit 
L 6065e8,4 hit 
L 6065ec,4 hit 
S 645230,4 hit 
S 645330,4 hit 
S 645430,4 hit 
S 645530,4 hit 
L 6066e0,4 miss eviction 
L 6066e4,4 hit 
L 6066e8,4 hit 
L 6066ec,4 hit 
S 645234,4 hit 
S 645334,4 hit 
S 645434,4 hit 
S 645534,4 hit 
L 6067e0,4 miss eviction 
L 6067e4,4 hit 
L 6067e8,4 hit 
L 6067ec,4 hit 
S 645238,4 hit 
S 645338,4 hit 
S 645438,4 hit 
S 645538,4 hit 
L 6068e0,4 miss eviction 
L 6068e4,4 hit 
L 6068e8,4 hit 
L 6068ec,4 hit 
S 64523c,4 hit 
S 64533c,4 hit 
S 64543c,4 hit 
S 64553c,4 hit 
L 6069e0,4 miss eviction 
L 6069e4,4 hit 
L 6069e8,4 hit 
L 6069ec,4 hit 
S 645240,4 miss eviction 
S 645340,4 miss eviction 
S 645440,4 miss eviction 
S 645540,4 miss eviction 
L 606ae0,4 miss eviction 
L 606ae4,4 hit 
L 606ae8,4 hit 
L 606aec,4 hit 
S 645244,4 hit 
S 645344,4 hit 
S 645444,4 hit 
S 645544,4 hit 
L 606be0,4 miss eviction 
L 606be4,4 hit 
L 606be8,4 hit 
L 606bec,4 hit 
S 645248,4 hit 
S 645348,4 hit 
S 645448,4 hit 
S 645548,4 hit 
L 606ce0,4 miss eviction 
L 606ce4,4 hit 
L 606ce8,4 hit 
L 606cec,4 hit 
S 64524c,4 hit 
S 64534c,4 hit 
S 64544c,4 hit 
S 64554c,4 hit 
L 606de0,4 miss eviction 
L 606de4,4 hit 
L 606de8,4 hit 
L 606dec,4 hit 
S 645250,4 hit 
S 645350,4 hit 
S 645450,4 hit 
S 645550,4 hit 
L 606ee0,4 miss eviction 
L 606ee4,4 hit 
L 606ee8,4 hit 
L 606eec,4 hit 
S 645254,4 hit 
S 645354,4 hit 
S 645454,4 hit 
S 645554,4 hit 
L 606fe0,4 miss eviction 
L 606fe4,4 hit 
L 606fe8,4 hit 
L 606fec,4 hit 
S 645258,4 hit 
S 645358,4 hit 
S 645458,4 hit 
S 645558,4 hit 
L 6070e0,4 miss eviction 
L 6070e4,4 hit 
L 6070e8,4 hit 
L 6070ec,4 hit 
S 64525c,4 hit 
S 64535c,4 hit 
S 64545c,4 hit 
S 64555c,4 hit 
L 6071e0,4 miss eviction 
L 6071e4,4 hit 
L 6071e8,4 hit 
L 6071ec,4 hit 
S 645260,4 miss eviction 
S 645360,4 miss eviction 
S 645460,4 miss eviction 
S 645560,4 miss eviction 
L 6072e0,4 miss eviction 
L 6072e4,4 hit 
L 6072e8,4 hit 
L 6072ec,4 hit 
S 645264,4 hit 
S 645364,4 hit 
S 645464,4 hit 
S 645564,4 hit 
L 6073e0,4 miss eviction 
L 6073e4,4 hit 
L 6073e8,4 hit 
L 6073ec,4 hit 
S 645268,4 hit 
S 645368,4 hit 
S 645468,4 hit 
S 645568,4 hit 
L 6074e0,4 miss eviction 
L 6074e4,4 hit 
L 6074e8,4 hit 
L 6074ec,4 hit 
S 64526c,4 hit 
S 64536c,4 hit 
S 64546c,4 hit 
S 64556c,4 hit 
L 6075e0,4 miss eviction 
L 6075e4,4 hit 
L 6075e8,4 hit 
L 6075ec,4 hit 
S 645270,4 hit 
S 645370,4 hit 
S 645470,4 hit 
S 645570,4 hit 
L 6076e0,4 miss eviction 
L 6076e4,4 hit 
L 6076e8,4 hit 
L 6076ec,4 hit 
S 645274,4 hit 
S 645374,4 hit 
S 645474,4 hit 
S 645574,4 hit 
L 6077e0,4 miss eviction 
L 6077e4,4 hit 
L 6077e8,4 hit 
L 6077ec,4 hit 
S 645278,4 hit 
S 645378,4 hit 
S 645478,4 hit 
S 645578,4 hit 
L 6078e0,4 miss eviction 
L 6078e4,4 hit 
L 6078e8,4 hit 
L 6078ec,4 hit 
S 64527c,4 hit 
S 64537c,4 hit 
S 64547c,4 hit 
S 64557c,4 hit 
L 6079e0,4 miss eviction 
L 6079e4,4 hit 
L 6079e8,4 hit 
L 6079ec,4 hit 
S 645280,4 miss eviction 
S 645380,4 miss eviction 
S 645480,4 miss eviction 
S 645580,4 miss eviction 
L 607ae0,4 miss eviction 
L 607ae4,4 hit 
L 607ae8,4 hit 
L 607aec,4 hit 
S 645284,4 hit 
S 645384,4 hit 
S 645484,4 hit 
S 645584,4 hit 
L 607be0,4 miss eviction 
L 607be4,4 hit 
L 607be8,4 hit 
L 607bec,4 hit 
S 645288,4 hit 
S 645388,4 hit 
S 645488,4 hit 
S 645588,4 hit 
L 607ce0,4 miss eviction 
L 607ce4,4 hit 
L 607ce8,4 hit 
L 607cec,4 hit 
S 64528c,4 hit 
S 64538c,4 hit 
S 64548c,4 hit 
S 64558c,4 hit 
L 607de0,4 miss eviction 
L 607de4,4 hit 
L 607de8,4 hit 
L 607dec,4 hit 
S 645290,4 hit 
S 645390,4 hit 
S 645490,4 hit 
S 645590,4 hit 
L 607ee0,4 miss eviction 
L 607ee4,4 hit 
L 607ee8,4 hit 
L 607eec,4 hit 
S 645294,4 hit 
S 645394,4 hit 
S 645494,4 hit 
S 645594,4 hit 
L 607fe0,4 miss eviction 
L 607fe4,4 hit 
L 607fe8,4 hit 
L 607fec,4 hit 
S 645298,4 hit 
S 645398,4 hit 
S 645498,4 hit 
S 645598,4 hit 
L 6080e0,4 miss eviction 
L 6080e4,4 hit 
L 6080e8,4 hit 
L 6080ec,4 hit 
S 64529c,4 hit 
S 64539c,4 hit 
S 64549c,4 hit 
S 64559c,4 hit 
L 6041f0,4 miss eviction 
L 6041f4,4 hit 
L 6041f8,4 hit 
L 6041fc,4 hit 
S 6455a0,4 miss eviction 
S 6456a0,4 miss eviction 
S 6457a0,4 miss eviction 
S 6458a0,4 miss eviction 
L 6042f0,4 miss eviction 
L 6042f4,4 hit 
L 6042f8,4 hit 
L 6042fc,4 hit 
S 6455a4,4 hit 
S 6456a4,4 hit 
S 6457a4,4 hit 
S 6458a4,4 hit 
L 6043f0,4 miss eviction 
L 6043f4,4 hit 
L 6043f8,4 hit 
L 6043fc,4 hit 
S 6455a8,4 hit 
S 6456a8,4 hit 
S 6457a8,4 hit 
S 6458a8,4 hit 
L 6044f0,4 miss eviction 
L 6044f4,4 hit 
L 6044f8,4 hit 
L 6044fc,4 hit 
S 6455ac,4 hit 
S 6456ac,4 hit 
S 6457ac,4 hit 
S 6458ac,4 hit 
L 6045f0,4 miss eviction 
L 6045f4,4 hit 
L 6045f8,4 hit 
L 6045fc,4 hit 
S 6455b0,4 hit 
S 6456b0,4 hit 
S 6457b0,4 hit 
S 6458b0,4 hit 
L 6046f0,4 miss eviction 
L 6046f4,4 hit 
L 6046f8,4 hit 
L 6046fc,4 hit 
S 6455b4,4 hit 
S 6456b4,4 hit 
S 6457b4,4 hit 
S 6458b4,4 hit 
L 6047f0,4 miss eviction 
L 6047f4,4 hit 
L 6047f8,4 hit 
L 6047fc,4 hit 
S 6455b8,4 hit 
S 6456b8,4 hit 
S 6457b8,4 hit 
S 6458b8,4 hit 
L 6048f0,4 miss eviction 
L 6048f4,4 hit 
L 6048f8,4 hit 
L 6048fc,4 hit 
S 6455bc,4 hit 
S 6456bc,4 hit 
S 6457bc,4 hit 
S 6458bc,4 hit 
L 6049f0,4 miss eviction 
L 6049f4,4 hit 
L 6049f8,4 hit 
L 6049fc,4 hit 
S 6455c0,4 miss eviction 
S 6456c0,4 miss eviction 
S 6457c0,4 miss eviction 
S 6458c0,4 miss eviction 
L 604af0,4 miss eviction 
L 604af4,4 hit 
L 604af8,4 hit 
L 604afc,4 hit 
S 6455c4,4 hit 
S 6456c4,4 hit 
S 6457c4,4 hit 
S 6458c4,4 hit 
L 604bf0,4 miss eviction 
L 604bf4,4 hit 
L 604bf8,4 hit 
L 604bfc,4 hit 
S 6455c8,4 hit 
S 6456c8,4 hit 
S 6457c8,4 hit 
S 6458c8,4 hit 
L 604cf0,4 miss eviction 
L 604cf4,4 hit 
L 604cf8,4 hit 
L 604cfc,4 hit 
S 6455cc,4 hit 
S 6456cc,4 hit 
S 6457cc,4 hit 
S 6458cc,4 hit 
L 604df0,4 miss eviction 
L 604df4,4 hit 
L 604df8,4 hit 
L 604dfc,4 hit 
S 6455d0,4 hit 
S 6456d0,4 hit 
S 6457d0,4 hit 
S 6458d0,4 hit 
L 604ef0,4 miss eviction 
L 604ef4,4 hit 
L 604ef8,4 hit 
L 604efc,4 hit 
S 6455d4,4 hit 
S 6456d4,4 hit 
S 6457d4,4 hit 
S 6458d4,4 hit 
L 604ff0,4 miss eviction 
L 604ff4,4 hit 
L 604ff8,4 hit 
L 604ffc,4 hit 
S 6455d8,4 hit 
S 6456d8,4 hit 
S 6457d8,4 hit 
S 6458d8,4 hit 
L 6050f0,4 miss eviction 
L 6050f4,4 hit 
L 6050f8,4 hit 
L 6050fc,4 hit 
S 6455dc,4 hit 
S 6456dc,4 hit 
S 6457dc,4 hit 
S 6458dc,4 hit 
L 6051f0,4 miss eviction 
L 6051f4,4 hit 
L 6051f8,4 hit 
L 6051fc,4 hit 
S 6455e0,4 miss eviction 
S 6456e0,4 miss eviction 
S 6457e0,4 miss eviction 
S 6458e0,4 miss eviction 
L 6052f0,4 miss eviction 
L 6052f4,4 hit 
L 6052f8,4 hit 
L 6052fc,4 hit 
S 6455e4,4 hit 
S 6456e4,4 miss eviction 
S 6457e4,4 hit 
S 6458e4,4 hit 
L 6053f0,4 miss eviction 
L 6053f4,4 hit 
L 6053f8,4 hit 
L 6053fc,4 hit 
S 6455e8,4 hit 
S 6456e8,4 hit 
S 6457e8,4 miss eviction 
S 6458e8,4 hit 
L 6054f0,4 miss eviction 
L 6054f4,4 hit 
L 6054f8,4 hit 
L 6054fc,4 hit 
S 6455ec,4 hit 
S 6456ec,4 hit 
S 6457ec,4 hit 
S 6458ec,4 miss eviction 
L 6055f0,4 miss eviction 
L 6055f4,4 hit 
L 6055f8,4 hit 
L 6055fc,4 hit 
S 6455f0,4 miss eviction 
S 6456f0,4 hit 
S 6457f0,4 hit 
S 6458f0,4 hit 
L 6056f0,4 miss eviction 
L 6056f4,4 hit 
L 6056f8,4 hit 
L 6056fc,4 hit 
S 6455f4,4 hit 
S 6456f4,4 miss eviction 
S 6457f4,4 hit 
S 6458f4,4 hit 
L 6057f0,4 miss eviction 
L 6057f4,4 hit 
L 6057f8,4 hit 
L 6057fc,4 hit 
S 6455f8,4 hit 
S 6456f8,4 hit 
S 6457f8,4 miss eviction 
S 6458f8,4 hit 
L 6058f0,4 miss eviction 
L 6058f4,4 hit 
L 6058f8,4 hit 
L 6058fc,4 hit 
S 6455fc,4 hit 
S 6456fc,4 hit 
S 6457fc,4 hit 
S 6458fc,4 miss eviction 
L 6059f0,4 miss eviction 
L 6059f4,4 hit 
L 6059f8,4 hit 
L 6059fc,4 hit 
S 645600,4 miss eviction 
S 645700,4 miss eviction 
S 645800,4 miss eviction 
S 645900,4 miss eviction 
L 605af0,4 miss eviction 
L 605af4,4 hit 
L 605af8,4 hit 
L 605afc,4 hit 
S 645604,4 hit 
S 645704,4 hit 
S 645804,4 hit 
S 645904,4 hit 
L 605bf0,4 miss eviction 
L 605bf4,4 hit 
L 605bf8,4 hit 
L 605bfc,4 hit 
S 645608,4 hit 
S 645708,4 hit 
S 645808,4 hit 
S 645908,4 hit 
L 605cf0,4 miss eviction 
L 605cf4,4 hit 
L 605cf8,4 hit 
L 605cfc,4 hit 
S 64560c,4 hit 
S 64570c,4 hit 
S 64580c,4 hit 
S 64590c,4 hit 
L 605df0,4 miss eviction 
L 605df4,4 hit 
L 605df8,4 hit 
L 605dfc,4 hit 
S 645610,4 hit 
S 645710,4 hit 
S 645810,4 hit 
S 645910,4 hit 
L 605ef0,4 miss eviction 
L 605ef4,4 hit 
L 605ef8,4 hit 
L 605efc,4 hit 
S 645614,4 hit 
S 645714,4 hit 
S 645814,4 hit 
S 645914,4 hit 
L 605ff0,4 miss eviction 
L 605ff4,4 hit 
L 605ff8,4 hit 
L 605ffc,4 hit 
S 645618,4 hit 
S 645718,4 hit 
S 645818,4 hit 
S 645918,4 hit 
L 6060f0,4 miss eviction 
L 6060f4,4 hit 
L 6060f8,4 hit 
L 6060fc,4 hit 
S 64561c,4 hit 
S 64571c,4 hit 
S 64581c,4 hit 
S 64591c,4 hit 
L 6061f0,4 miss eviction 
L 6061f4,4 hit 
L 6061f8,4 hit 
L 6061fc,4 hit 
S 645620,4 miss eviction 
S 645720,4 miss eviction 
S 645820,4 miss eviction 
S 645920,4 miss eviction 
L 6062f0,4 miss eviction 
L 6062f4,4 hit 
L 6062f8,4 hit 
L 6062fc,4 hit 
S 645624,4 hit 
S 645724,4 hit 
S 645824,4 hit 
S 645924,4 hit 
L 6063f0,4 miss eviction 
L 6063f4,4 hit 
L 6063f8,4 hit 
L 6063fc,4 hit 
S 645628,4 hit 
S 645728,4 hit 
S 645828,4 hit 
S 645928,4 hit 
L 6064f0,4 miss eviction 
L 6064f4,4 hit 
L 6064f8,4 hit 
L 6064fc,4 hit 
S 64562c,4 hit 
S 64572c,4 hit 
S 64582c,4 hit 
S 64592c,4 hit 
L 6065f0,4 miss eviction 
L 6065f4,4 hit 
L 6065f8,4 hit 
L 6065fc,4 hit 
S 645630,4 hit 
S 645730,4 hit 
S 645830,4 hit 
S 645930,4 hit 
L 6066f0,4 miss eviction 
L 6066f4,4 hit 
L 6066f8,4 hit 
L 6066fc,4 hit 
S 645634,4 hit 
S 645734,4 hit 
S 645834,4 hit 
S 645934,4 hit 
L 6067f0,4 miss eviction 
L 6067f4,4 hit 
L 6067f8,4 hit 
L 6067fc,4 hit 
S 645638,4 hit 
S 645738,4 hit 
S 645838,4 hit 
S 645938,4 hit 
L 6068f0,4 miss eviction 
L 6068f4,4 hit 
L 6068f8,4 hit 
L 6068fc,4 hit 
S 64563c,4 hit 
S 64573c,4 hit 
S 64583c,4 hit 
S 64593c,4 hit 
L 6069f0,4 miss eviction 
L 6069f4,4 hit 
L 6069f8,4 hit 
L 6069fc,4 hit 
S 645640,4 miss eviction 
S 645740,4 miss eviction 
S 645840,4 miss eviction 
S 645940,4 miss eviction 
L 606af0,4 miss eviction 
L 606af4,4 hit 
L 606af8,4 hit 
L 606afc,4 hit 
S 645644,4 hit 
S 645744,4 hit 
S 645844,4 hit 
S 645944,4 hit 
L 606bf0,4 miss eviction 
L 606bf4,4 hit 
L 606bf8,4 hit 
L 606bfc,4 hit 
S 645648,4 hit 
S 645748,4 hit 
S 645848,4 hit 
S 645948,4 hit 
L 606cf0,4 miss eviction 
L 606cf4,4 hit 
L 606cf8,4 hit 
L 606cfc,4 hit 
S 64564c,4 hit 
S 64574c,4 hit 
S 64584c,4 hit 
S 64594c,4 hit 
L 606df0,4 miss eviction 
L 606df4,4 hit 
L 606df8,4 hit 
L 606dfc,4 hit 
S 645650,4 hit 
S 645750,4 hit 
S 645850,4 hit 
S 645950,4 hit 
L 606ef0,4 miss eviction 
L 606ef4,4 hit 
L 606ef8,4 hit 
L 606efc,4 hit 
S 645654,4 hit 
S 645754,4 hit 
S 645854,4 hit 
S 645954,4 hit 
L 606ff0,4 miss eviction 
L 606ff4,4 hit 
L 606ff8,4 hit 
L 606ffc,4 hit 
S 645658,4 hit 
S 645758,4 hit 
S 645858,4 hit 
S 645958,4 hit 
L 6070f0,4 miss eviction 
L 6070f4,4 hit 
L 6070f8,4 hit 
L 6070fc,4 hit 
S 64565c,4 hit 
S 64575c,4 hit 
S 64585c,4 hit 
S 64595c,4 hit 
L 6071f0,4 miss eviction 
L 6071f4,4 hit 
L 6071f8,4 hit 
L 6071fc,4 hit 
S 645660,4 miss eviction 
S 645760,4 miss eviction 
S 645860,4 miss eviction 
S 645960,4 miss eviction 
L 6072f0,4 miss eviction 
L 6072f4,4 hit 
L 6072f8,4 hit 
L 6072fc,4 hit 
S 645664,4 hit 
S 645764,4 hit 
S 645864,4 hit 
S 645964,4 hit 
L 6073f0,4 miss eviction 
L 6073f4,4 hit 
L 6073f8,4 hit 
L 6073fc,4 hit 
S 645668,4 hit 
S 645768,4 hit 
S 645868,4 hit 
S 645968,4 hit 
L 6074f0,4 miss eviction 
L 6074f4,4 hit 
L 6074f8,4 hit 
L 6074fc,4 hit 
S 64566c,4 hit 
S 64576c,4 hit 
S 64586c,4 hit 
S 64596c,4 hit 
L 6075f0,4 miss eviction 
L 6075f4,4 hit 
L 6075f8,4 hit 
L 6075fc,4 hit 
S 645670,4 hit 
S 645770,4 hit 
S 645870,4 hit 
S 645970,4 hit 
L 6076f0,4 miss eviction 
L 6076f4,4 hit 
L 6076f8,4 hit 
L 6076fc,4 hit 
S 645674,4 hit 
S 645774,4 hit 
S 645874,4 hit 
S 645974,4 hit 
L 6077f0,4 miss eviction 
L 6077f4,4 hit 
L 6077f8,4 hit 
L 6077fc,4 hit 
S 645678,4 hit 
S 645778,4 hit 
S 645878,4 hit 
S 645978,4 hit 
L 6078f0,4 miss eviction 
L 6078f4,4 hit 
L 6078f8,4 hit 
L 6078fc,4 hit 
S 64567c,4 hit 
S 64577c,4 hit 
S 64587c,4 hit 
S 64597c,4 hit 
L 6079f0,4 miss eviction 
L 6079f4,4 hit 
L 6079f8,4 hit 
L 6079fc,4 hit 
S 645680,4 miss eviction 
S 645780,4 miss eviction 
S 645880,4 miss eviction 
S 645980,4 miss eviction 
L 607af0,4 miss eviction 
L 607af4,4 hit 
L 607af8,4 hit 
L 607afc,4 hit 
S 645684,4 hit 
S 645784,4 hit 
S 645884,4 hit 
S 645984,4 hit 
L 607bf0,4 miss eviction 
L 607bf4,4 hit 
L 607bf8,4 hit 
L 607bfc,4 hit 
S 645688,4 hit 
S 645788,4 hit 
S 645888,4 hit 
S 645988,4 hit 
L 607cf0,4 miss eviction 
L 607cf4,4 hit 
L 607cf8,4 hit 
L 607cfc,4 hit 
S 64568c,4 hit 
S 64578c,4 hit 
S 64588c,4 hit 
S 64598c,4 hit 
L 607df0,4 miss eviction 
L 607df4,4 hit 
L 607df8,4 hit 
L 607dfc,4 hit 
S 645690,4 hit 
S 645790,4 hit 
S 645890,4 hit 
S 645990,4 hit 
L 607ef0,4 miss eviction 
L 607ef4,4 hit 
L 607ef8,4 hit 
L 607efc,4 hit 
S 645694,4 hit 
S 645794,4 hit 
S 645894,4 hit 
S 645994,4 hit 
L 607ff0,4 miss eviction 
L 607ff4,4 hit 
L 607ff8,4 hit 
L 607ffc,4 hit 
S 645698,4 hit 
S 645798,4 hit 
S 645898,4 hit 
S 645998,4 hit 
L 6080f0,4 miss eviction 
L 6080f4,4 hit 
L 6080f8,4 hit 
L 6080fc,4 hit 
S 64569c,4 hit 
S 64579c,4 hit 
S 64589c,4 hit 
S 64599c,4 hit 
L 604200,4 miss eviction 
L 604204,4 hit 
L 604208,4 hit 
L 60420c,4 hit 
S 6459a0,4 miss eviction 
S 645aa0,4 miss eviction 
S 645ba0,4 miss eviction 
S 645ca0,4 miss eviction 
L 604300,4 miss eviction 
L 604304,4 hit 
L 604308,4 hit 
L 60430c,4 hit 
S 6459a4,4 hit 
S 645aa4,4 hit 
S 645ba4,4 hit 
S 645ca4,4 hit 
L 604400,4 miss eviction 
L 604404,4 hit 
L 604408,4 hit 
L 60440c,4 hit 
S 6459a8,4 hit 
S 645aa8,4 hit 
S 645ba8,4 hit 
S 645ca8,4 hit 
L 604500,4 miss eviction 
L 604504,4 hit 
L 604508,4 hit 
L 60450c,4 hit 
S 6459ac,4 hit 
S 645aac,4 hit 
S 645bac,4 hit 
S 645cac,4 hit 
L 604600,4 miss eviction 
L 604604,4 hit 
L 604608,4 hit 
L 60460c,4 hit 
S 6459b0,4 hit 
S 645ab0,4 hit 
S 645bb0,4 hit 
S 645cb0,4 hit 
L 604700,4 miss eviction 
L 604704,4 hit 
L 604708,4 hit 
L 60470c,4 hit 
S 6459b4,4 hit 
S 645ab4,4 hit 
S 645bb4,4 hit 
S 645cb4,4 hit 
L 604800,4 miss eviction 
L 604804,4 hit 
L 604808,4 hit 
L 60480c,4 hit 
S 6459b8,4 hit 
S 645ab8,4 hit 
S 645bb8,4 hit 
S 645cb8,4 hit 
L 604900,4 miss eviction 
L 604904,4 hit 
L 604908,4 hit 
L 60490c,4 hit 
S 6459bc,4 hit 
S 645abc,4 hit 
S 645bbc,4 hit 
S 645cbc,4 hit 
L 604a00,4 miss eviction 
L 604a04,4 hit 
L 604a08,4 hit 
L 604a0c,4 hit 
S 6459c0,4 miss eviction 
S 645ac0,4 miss eviction 
S 645bc0,4 miss eviction 
S 645cc0,4 miss eviction 
L 604b00,4 miss eviction 
L 604b04,4 hit 
L 604b08,4 hit 
L 604b0c,4 hit 
S 6459c4,4 hit 
S 645ac4,4 hit 
S 645bc4,4 hit 
S 645cc4,4 hit 
L 604c00,4 miss eviction 
L 604c04,4 hit 
L 604c08,4 hit 
L 604c0c,4 hit 
S 6459c8,4 hit 
S 645ac8,4 hit 
S 645bc8,4 hit 
S 645cc8,4 hit 
L 604d00,4 miss eviction 
L 604d04,4 hit 
L 604d08,4 hit 
L 604d0c,4 hit 
S 6459cc,4 hit 
S 645acc,4 hit 
S 645bcc,4 hit 
S 645ccc,4 hit 
L 604e00,4 miss eviction 
L 604e04,4 hit 
L 604e08,4 hit 
L 604e0c,4 hit 
S 6459d0,4 hit 
S 645ad0,4 hit 
S 645bd0,4 hit 
S 645cd0,4 hit 
L 604f00,4 miss eviction 
L 604f04,4 hit 
L 604f08,4 hit 
L 604f0c,4 hit 
S 6459d4,4 hit 
S 645ad4,4 hit 
S 645bd4,4 hit 
S 645cd4,4 hit 
L 605000,4 miss eviction 
L 605004,4 hit 
L 605008,4 hit 
L 60500c,4 hit 
S 6459d8,4 hit 
S 645ad8,4 hit 
S 645bd8,4 hit 
S 645cd8,4 hit 
L 605100,4 miss eviction 
L 605104,4 hit 
L 605108,4 hit 
L 60510c,4 hit 
S 6459dc,4 hit 
S 645adc,4 hit 
S 645bdc,4 hit 
S 645cdc,4 hit 
L 605200,4 miss eviction 
L 605204,4 hit 
L 605208,4 hit 
L 60520c,4 hit 
S 6459e0,4 miss eviction 
S 645ae0,4 miss eviction 
S 645be0,4 miss eviction 
S 645ce0,4 miss eviction 
L 605300,4 miss eviction 
L 605304,4 hit 
L 605308,4 hit 
L 60530c,4 hit 
S 6459e4,4 hit 
S 645ae4,4 hit 
S 645be4,4 hit 
S 645ce4,4 hit 
L 605400,4 miss eviction 
